"Bore ID","Date","Variable","Result (m)","Quality Code","Agency"
"GW273314.1.1",2015-09-26 00:00:00.0,"SWL",5.48,"quality-A","WaterNSW"
"GW273314.1.1",2015-09-27 00:00:00.0,"SWL",5.48,"quality-A","WaterNSW"
"GW273314.1.1",2015-09-28 00:00:00.0,"SWL",5.50,"quality-A","WaterNSW"
"GW273314.1.1",2015-09-29 00:00:00.0,"SWL",5.52,"quality-A","WaterNSW"
"GW273314.1.1",2015-09-30 00:00:00.0,"SWL",5.55,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-01 00:00:00.0,"SWL",5.60,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-02 00:00:00.0,"SWL",5.64,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-03 00:00:00.0,"SWL",5.66,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-04 00:00:00.0,"SWL",5.66,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-05 00:00:00.0,"SWL",5.68,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-06 00:00:00.0,"SWL",5.71,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-07 00:00:00.0,"SWL",5.77,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-08 00:00:00.0,"SWL",5.82,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-09 00:00:00.0,"SWL",5.84,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-10 00:00:00.0,"SWL",5.86,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-11 00:00:00.0,"SWL",5.86,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-12 00:00:00.0,"SWL",5.86,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-13 00:00:00.0,"SWL",5.91,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-14 00:00:00.0,"SWL",5.94,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-15 00:00:00.0,"SWL",5.96,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-16 00:00:00.0,"SWL",5.98,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-17 00:00:00.0,"SWL",6.00,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-18 00:00:00.0,"SWL",6.02,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-19 00:00:00.0,"SWL",6.04,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-20 00:00:00.0,"SWL",6.04,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-21 00:00:00.0,"SWL",6.03,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-22 00:00:00.0,"SWL",6.04,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-23 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-24 00:00:00.0,"SWL",6.10,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-25 00:00:00.0,"SWL",6.10,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-26 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-27 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-28 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-29 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-30 00:00:00.0,"SWL",6.10,"quality-A","WaterNSW"
"GW273314.1.1",2015-10-31 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-01 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-02 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-03 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-04 00:00:00.0,"SWL",6.10,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-05 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-06 00:00:00.0,"SWL",6.05,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-07 00:00:00.0,"SWL",6.06,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-08 00:00:00.0,"SWL",6.07,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-09 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-10 00:00:00.0,"SWL",6.05,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-11 00:00:00.0,"SWL",6.05,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-12 00:00:00.0,"SWL",6.05,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-13 00:00:00.0,"SWL",6.02,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-14 00:00:00.0,"SWL",5.99,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-15 00:00:00.0,"SWL",6.00,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-16 00:00:00.0,"SWL",6.01,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-17 00:00:00.0,"SWL",6.02,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-18 00:00:00.0,"SWL",6.02,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-19 00:00:00.0,"SWL",6.02,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-20 00:00:00.0,"SWL",6.03,"quality-C","WaterNSW"
"GW273314.1.1",2015-11-24 00:00:00.0,"SWL",6.14,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-25 00:00:00.0,"SWL",6.17,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-26 00:00:00.0,"SWL",6.18,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-27 00:00:00.0,"SWL",6.23,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-28 00:00:00.0,"SWL",6.26,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-29 00:00:00.0,"SWL",6.28,"quality-A","WaterNSW"
"GW273314.1.1",2015-11-30 00:00:00.0,"SWL",6.31,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-01 00:00:00.0,"SWL",6.36,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-02 00:00:00.0,"SWL",6.43,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-03 00:00:00.0,"SWL",6.48,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-04 00:00:00.0,"SWL",6.50,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-05 00:00:00.0,"SWL",6.52,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-06 00:00:00.0,"SWL",6.54,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-07 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-08 00:00:00.0,"SWL",6.62,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-09 00:00:00.0,"SWL",6.66,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-10 00:00:00.0,"SWL",6.69,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-11 00:00:00.0,"SWL",6.70,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-12 00:00:00.0,"SWL",6.77,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-13 00:00:00.0,"SWL",6.80,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-14 00:00:00.0,"SWL",6.82,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-15 00:00:00.0,"SWL",6.83,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-16 00:00:00.0,"SWL",6.87,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-17 00:00:00.0,"SWL",6.86,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-18 00:00:00.0,"SWL",6.89,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-19 00:00:00.0,"SWL",6.89,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-20 00:00:00.0,"SWL",6.89,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-21 00:00:00.0,"SWL",6.89,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-22 00:00:00.0,"SWL",6.87,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-23 00:00:00.0,"SWL",6.86,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-24 00:00:00.0,"SWL",6.86,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-25 00:00:00.0,"SWL",6.85,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-26 00:00:00.0,"SWL",6.81,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-27 00:00:00.0,"SWL",6.81,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-28 00:00:00.0,"SWL",6.82,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-29 00:00:00.0,"SWL",6.80,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-30 00:00:00.0,"SWL",6.77,"quality-A","WaterNSW"
"GW273314.1.1",2015-12-31 00:00:00.0,"SWL",6.74,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-01 00:00:00.0,"SWL",6.72,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-02 00:00:00.0,"SWL",6.70,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-03 00:00:00.0,"SWL",6.72,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-04 00:00:00.0,"SWL",6.73,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-05 00:00:00.0,"SWL",6.71,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-06 00:00:00.0,"SWL",6.67,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-07 00:00:00.0,"SWL",6.67,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-08 00:00:00.0,"SWL",6.68,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-09 00:00:00.0,"SWL",6.65,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-10 00:00:00.0,"SWL",6.61,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-11 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-12 00:00:00.0,"SWL",6.54,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-13 00:00:00.0,"SWL",6.54,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-14 00:00:00.0,"SWL",6.53,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-15 00:00:00.0,"SWL",6.55,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-16 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-17 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-18 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-19 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-20 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-21 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-22 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-23 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-24 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-25 00:00:00.0,"SWL",6.59,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-26 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-27 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-28 00:00:00.0,"SWL",6.54,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-29 00:00:00.0,"SWL",6.50,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-30 00:00:00.0,"SWL",6.47,"quality-A","WaterNSW"
"GW273314.1.1",2016-01-31 00:00:00.0,"SWL",6.48,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-01 00:00:00.0,"SWL",6.46,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-02 00:00:00.0,"SWL",6.44,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-03 00:00:00.0,"SWL",6.41,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-04 00:00:00.0,"SWL",6.41,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-05 00:00:00.0,"SWL",6.43,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-06 00:00:00.0,"SWL",6.42,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-07 00:00:00.0,"SWL",6.41,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-08 00:00:00.0,"SWL",6.40,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-09 00:00:00.0,"SWL",6.39,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-10 00:00:00.0,"SWL",6.35,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-11 00:00:00.0,"SWL",6.33,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-12 00:00:00.0,"SWL",6.33,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-13 00:00:00.0,"SWL",6.33,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-14 00:00:00.0,"SWL",6.33,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-15 00:00:00.0,"SWL",6.35,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-16 00:00:00.0,"SWL",6.36,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-17 00:00:00.0,"SWL",6.38,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-18 00:00:00.0,"SWL",6.40,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-19 00:00:00.0,"SWL",6.45,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-20 00:00:00.0,"SWL",6.51,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-21 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-22 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-23 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-24 00:00:00.0,"SWL",6.59,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-25 00:00:00.0,"SWL",6.61,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-26 00:00:00.0,"SWL",6.63,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-27 00:00:00.0,"SWL",6.67,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-28 00:00:00.0,"SWL",6.70,"quality-A","WaterNSW"
"GW273314.1.1",2016-02-29 00:00:00.0,"SWL",6.73,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-01 00:00:00.0,"SWL",6.76,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-02 00:00:00.0,"SWL",6.79,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-03 00:00:00.0,"SWL",6.80,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-04 00:00:00.0,"SWL",6.81,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-05 00:00:00.0,"SWL",6.83,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-06 00:00:00.0,"SWL",6.84,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-07 00:00:00.0,"SWL",6.84,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-08 00:00:00.0,"SWL",6.83,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-09 00:00:00.0,"SWL",6.83,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-10 00:00:00.0,"SWL",6.82,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-11 00:00:00.0,"SWL",6.81,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-12 00:00:00.0,"SWL",6.81,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-13 00:00:00.0,"SWL",6.80,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-14 00:00:00.0,"SWL",6.79,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-15 00:00:00.0,"SWL",6.78,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-16 00:00:00.0,"SWL",6.78,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-17 00:00:00.0,"SWL",6.76,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-18 00:00:00.0,"SWL",6.70,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-19 00:00:00.0,"SWL",6.71,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-20 00:00:00.0,"SWL",6.70,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-21 00:00:00.0,"SWL",6.68,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-22 00:00:00.0,"SWL",6.66,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-23 00:00:00.0,"SWL",6.65,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-24 00:00:00.0,"SWL",6.64,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-25 00:00:00.0,"SWL",6.62,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-26 00:00:00.0,"SWL",6.61,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-27 00:00:00.0,"SWL",6.59,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-28 00:00:00.0,"SWL",6.59,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-29 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-30 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-03-31 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-01 00:00:00.0,"SWL",6.57,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-02 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-03 00:00:00.0,"SWL",6.55,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-04 00:00:00.0,"SWL",6.54,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-05 00:00:00.0,"SWL",6.53,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-06 00:00:00.0,"SWL",6.53,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-07 00:00:00.0,"SWL",6.55,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-08 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-09 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-10 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-11 00:00:00.0,"SWL",6.55,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-12 00:00:00.0,"SWL",6.56,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-13 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-14 00:00:00.0,"SWL",6.60,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-15 00:00:00.0,"SWL",6.58,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-16 00:00:00.0,"SWL",6.55,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-17 00:00:00.0,"SWL",6.53,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-18 00:00:00.0,"SWL",6.53,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-19 00:00:00.0,"SWL",6.52,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-20 00:00:00.0,"SWL",6.52,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-21 00:00:00.0,"SWL",6.51,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-22 00:00:00.0,"SWL",6.49,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-23 00:00:00.0,"SWL",6.49,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-24 00:00:00.0,"SWL",6.50,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-25 00:00:00.0,"SWL",6.50,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-26 00:00:00.0,"SWL",6.48,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-27 00:00:00.0,"SWL",6.46,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-28 00:00:00.0,"SWL",6.44,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-29 00:00:00.0,"SWL",6.44,"quality-A","WaterNSW"
"GW273314.1.1",2016-04-30 00:00:00.0,"SWL",6.42,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-01 00:00:00.0,"SWL",6.42,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-02 00:00:00.0,"SWL",6.40,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-03 00:00:00.0,"SWL",6.38,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-04 00:00:00.0,"SWL",6.39,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-05 00:00:00.0,"SWL",6.38,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-06 00:00:00.0,"SWL",6.37,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-07 00:00:00.0,"SWL",6.35,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-08 00:00:00.0,"SWL",6.33,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-09 00:00:00.0,"SWL",6.29,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-10 00:00:00.0,"SWL",6.28,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-11 00:00:00.0,"SWL",6.29,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-12 00:00:00.0,"SWL",6.29,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-13 00:00:00.0,"SWL",6.29,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-14 00:00:00.0,"SWL",6.28,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-15 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-16 00:00:00.0,"SWL",6.24,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-17 00:00:00.0,"SWL",6.23,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-18 00:00:00.0,"SWL",6.22,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-19 00:00:00.0,"SWL",6.24,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-20 00:00:00.0,"SWL",6.24,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-21 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-22 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-23 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-24 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-25 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-26 00:00:00.0,"SWL",6.23,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-27 00:00:00.0,"SWL",6.22,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-28 00:00:00.0,"SWL",6.25,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-29 00:00:00.0,"SWL",6.29,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-30 00:00:00.0,"SWL",6.31,"quality-A","WaterNSW"
"GW273314.1.1",2016-05-31 00:00:00.0,"SWL",6.32,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-01 00:00:00.0,"SWL",6.31,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-02 00:00:00.0,"SWL",6.29,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-03 00:00:00.0,"SWL",6.27,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-04 00:00:00.0,"SWL",6.21,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-05 00:00:00.0,"SWL",6.14,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-06 00:00:00.0,"SWL",6.12,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-07 00:00:00.0,"SWL",6.12,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-08 00:00:00.0,"SWL",6.11,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-09 00:00:00.0,"SWL",6.08,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-10 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-11 00:00:00.0,"SWL",6.09,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-12 00:00:00.0,"SWL",6.11,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-13 00:00:00.0,"SWL",6.10,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-14 00:00:00.0,"SWL",6.07,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-15 00:00:00.0,"SWL",6.04,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-16 00:00:00.0,"SWL",5.99,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-17 00:00:00.0,"SWL",5.94,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-18 00:00:00.0,"SWL",5.91,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-19 00:00:00.0,"SWL",5.90,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-20 00:00:00.0,"SWL",5.84,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-21 00:00:00.0,"SWL",5.84,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-22 00:00:00.0,"SWL",5.83,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-23 00:00:00.0,"SWL",5.83,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-24 00:00:00.0,"SWL",5.82,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-25 00:00:00.0,"SWL",5.83,"quality-A","WaterNSW"
"GW273314.1.1",2016-06-26 00:00:00.0,"SWL",5.82,"quality-E","WaterNSW"
"GW273314.1.1",2016-06-27 00:00:00.0,"SWL",5.80,"quality-E","WaterNSW"
"GW273314.1.1",2016-06-28 00:00:00.0,"SWL",5.82,"quality-E","WaterNSW"
"GW273314.1.1",2016-06-29 00:00:00.0,"SWL",5.82,"quality-E","WaterNSW"
"GW273314.1.1",2016-06-30 00:00:00.0,"SWL",5.78,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-01 00:00:00.0,"SWL",5.78,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-02 00:00:00.0,"SWL",5.78,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-03 00:00:00.0,"SWL",5.77,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-04 00:00:00.0,"SWL",5.74,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-05 00:00:00.0,"SWL",5.68,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-06 00:00:00.0,"SWL",5.68,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-07 00:00:00.0,"SWL",5.68,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-08 00:00:00.0,"SWL",5.69,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-09 00:00:00.0,"SWL",5.68,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-10 00:00:00.0,"SWL",5.68,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-11 00:00:00.0,"SWL",5.67,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-12 00:00:00.0,"SWL",5.65,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-13 00:00:00.0,"SWL",5.71,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-14 00:00:00.0,"SWL",5.71,"quality-E","WaterNSW"
"GW273314.1.1",2016-07-15 00:00:00.0,"SWL",5.69,"quality-E","WaterNSW"
